Kernel trace events
Device, Binary, Kernel, Compute Unit, Function, Data Type, Index, Start Time (ms), End Time (ms), Value
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.000000,0.042694,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.042694,0.043300,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.043300,0.043577,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.043577,0.044181,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.044181,0.044454,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.044454,0.045057,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.045057,0.045334,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.045334,0.045938,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.045938,0.046214,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.046214,0.046818,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.046818,0.047094,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.047094,0.047698,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.047698,0.047975,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.047975,0.048578,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.048578,0.048855,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.048855,0.049458,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.049458,0.049735,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.049735,0.050335,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.050335,0.050612,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.050612,0.051215,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.051215,0.051492,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.051492,0.052095,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.052095,0.052372,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.052372,0.052976,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.052976,0.053252,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.053252,0.053856,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.053856,0.054132,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.054132,0.054736,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.054736,0.055013,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.055013,0.055616,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.055616,0.055893,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.055893,0.056496,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.056496,0.056773,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.056773,0.057376,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.057376,0.057653,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.057653,0.058257,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.058257,0.058533,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.058533,0.059137,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.059137,0.059414,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.059414,0.060017,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.060017,0.060294,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.060294,0.060897,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.060897,0.061171,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.061171,0.061774,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.061774,0.062051,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.062051,0.062654,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.062654,0.062931,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.062931,0.063534,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.063534,0.063811,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.063811,0.064415,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.064415,0.064691,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.064691,0.065295,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.065295,0.065571,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.065571,0.066175,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.066175,0.066452,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.066452,0.067052,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.067052,0.067328,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.067328,0.067932,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.067932,0.068209,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.068209,0.068812,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.068812,0.069089,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.069089,0.069692,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.069692,0.069969,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.069969,0.070572,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,outstanding,0,0.070572,0.070572,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.000000,0.042694,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.042694,0.043300,0
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.043300,0.043577,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.043577,0.044181,1
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.044181,0.044454,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.044454,0.045057,2
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.045057,0.045334,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.045334,0.045938,3
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.045938,0.046214,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.046214,0.046818,4
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.046818,0.047094,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.047094,0.047698,5
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.047698,0.047975,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.047975,0.048578,6
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.048578,0.048855,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.048855,0.049458,7
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.049458,0.049735,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.049735,0.050335,8
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.050335,0.050612,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.050612,0.051215,9
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.051215,0.051492,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.051492,0.052095,10
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.052095,0.052372,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.052372,0.052976,11
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.052976,0.053252,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.053252,0.053856,12
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.053856,0.054132,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.054132,0.054736,13
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.054736,0.055013,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.055013,0.055616,14
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.055616,0.055893,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.055893,0.056496,15
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.056496,0.056773,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.056773,0.057376,16
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.057376,0.057653,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.057653,0.058257,17
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.058257,0.058533,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.058533,0.059137,18
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.059137,0.059414,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.059414,0.060017,19
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.060017,0.060294,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.060294,0.060897,20
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.060897,0.061171,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.061171,0.061774,21
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.061774,0.062051,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.062051,0.062654,22
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.062654,0.062931,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.062931,0.063534,23
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.063534,0.063811,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.063811,0.064415,24
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.064415,0.064691,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.064691,0.065295,25
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.065295,0.065571,65535
xilinx_aws-vu9p-f1_shell-v04261818_201920_2-0,binary_container_1,wide_vadd,wide_vadd_1,grp_dataflow_in_loop_VITIS_LOOP_88_1_fu_142/v1_rd_proc5_U0,row,0,0.065571,0.066175,26
